dime.cid,corp.person.id,ticker,corp.name,last.name,first.name,middle.name,age,gender,ceo,chairman,privatefirm,sector,industry,dime.cfscore,total,num.conts,self.funded,total.dem,total.rep,pct.to.dems,total.2002,total.2004,total.2006,total.2008,total.2010,total.2012,to.incumbs,to.open.seat,to.challs,to.winner,to.losers
-1,262293,JCP,J.C. Penney Company Inc,teruel,javier,,61,M,0,0,0,Services,Retail (Department and Discount),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,652443,JCP,J.C. Penney Company Inc,johnson,ronald,,54,M,1,0,0,Services,Retail (Department and Discount),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
3936859461,282221,JEC,Jacobs Engineering Group,Watson,noel,G,76,M,0,1,0,Capital Goods,Construction Services,-0.121711412,65708,12,0,16500,5500,0.75,4148,12984,10100,7296,7680,0,5000,1000,1000,3000,1000
4611022909,282191,JEC,Jacobs Engineering Group,Martin,craig,L,63,M,1,0,0,Capital Goods,Construction Services,-0.159500342,59110.2,4,0,2500,2000,0.556,4153.7,11999.6,10499.6,7498.5,10190.1,12461.1,4500,0,0,4500,0
52895968083,103770,JEC,Jacobs Engineering Group,Levinson,linda,Fayne,70,F,0,0,0,Capital Goods,Construction Services,-1.190148423,15000,11,0,13500,1000,0.931,1000,0,0,12500,0,500,500,7400,1500,500,1000
2847950178,298444,JEC,Jacobs Engineering Group,Montoya,benjamin,F,76,M,0,0,0,Capital Goods,Construction Services,0.494590956,17817,42,0,3830,10286,0.271,4750,550,860,625,51,701,5200,1000,500,4950,750
2819940011,251236,JEC,Jacobs Engineering Group,Bronson,joseph,R,62,M,0,0,0,Capital Goods,Construction Services,0.597411716,500,1,0,0,500,0,0,0,0,0,0,0,0,500,0,0,500
5351885672,1516860,JEC,Jacobs Engineering Group,Davidson,robert,C,65,M,0,0,0,Capital Goods,Construction Services,-1.103101659,96250,34,0,90550,1000,0.989,4000,4000,2250,43750,6300,4500,11300,23350,3250,8300,3000
5341938895,178488,JEC,Jacobs Engineering Group,Fritzky,edward,V,61,M,0,0,0,Capital Goods,Construction Services,0.083199071,19075,18,0,5175,8500,0.378,7400,1000,0,0,1250,0,7250,0,625,4500,750
5171737102,172773,JEC,Jacobs Engineering Group,Robertson,peter,J,65,M,0,0,0,Capital Goods,Construction Services,0.818387453,107262,21,0,6100,91900,0.062,1374,3440,5848,89228,6872,0,16550,27200,250,10150,4650
-1,23673990,JEC,Jacobs Engineering Group,Coyne,john,,61,M,0,0,0,Capital Goods,Construction Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2272630534,9897075,JNJ,Johnson & Johnson ,Gorsky,alex,NA,NA,U,1,0,0,Healthcare,Biotechnology and Drugs,0.493144235,37926,8,0,0,12050,0,0,4525,3850,4485,10320,12442,5000,1000,4800,2000,4800
4624033368,327501,JNJ,Johnson & Johnson,Williams,ronald,A,62,M,0,0,0,Healthcare,Biotechnology and Drugs,-0.0974814,151750,54,0,36100,36350,0.498,21000,12500,43800,16850,34300,15500,35600,8100,11500,26000,18500
2819932476,179805,JNJ,Johnson & Johnson,Weldon,william,C,63,M,0,1,0,Healthcare,Biotechnology and Drugs,0.967413339,96796,39,0,0,57950,0,4570,17780,9040,36708,14018,10180,9500,4900,3300,5400,7300
3027018565,598067,JNJ,Johnson & Johnson,Cullen,james,G,69,M,0,0,0,Healthcare,Biotechnology and Drugs,NA,78150,53,0,0,0,NA,3000,0,0,0,0,0,26300,8300,8250,17300,7550
2548807519,266313,JNJ,Johnson & Johnson,Mullin,leo,F,69,M,0,0,0,Healthcare,Biotechnology and Drugs,-0.607252774,93762,70,0,72962,11800,0.861,10212,29000,5000,24800,1500,4500,32462,21350,2550,25912,10250
4021299808,1983622,JNJ,Johnson & Johnson,Satcher,david,,71,M,0,0,0,Healthcare,Biotechnology and Drugs,-0.926329598,34675,76,0,26550,0,1,2500,2500,6400,7650,4975,10150,13350,8650,3050,5500,4475
4549028784,391733,JNJ,Johnson & Johnson,Prince,charles,,62,M,0,0,0,Healthcare,Biotechnology and Drugs,-0.310856617,247067.15,111,0,109250,51675,0.679,34500.22,30733.08,62151.18,41691.92,325,500,64250,15600,14700,41400,18000
4980521840,220213,JNJ,Johnson & Johnson,Perez,william,,64,M,0,0,0,Healthcare,Biotechnology and Drugs,1.058553087,380073.5,137,0,500,173423.5,0.003,3750,73359.5,22750,5000,35664,200600,58864,16600,110675,46989,23000
52373686466,588949,JNJ,Johnson & Johnson,Coleman,mary,Sue,68,F,0,0,0,Healthcare,Biotechnology and Drugs,-0.523452345,17500,7,0,0,0,NA,0,0,7500,10000,0,0,0,0,0,0,0
3191139701,589065,JNJ,Johnson & Johnson,Johns,michael,M,70,M,0,0,0,Healthcare,Biotechnology and Drugs,0.387833816,18000,21,0,11000,6000,0.647,6750,3000,4000,0,1750,0,6250,1500,500,4750,500
53243139374,562620,JNJ,Johnson & Johnson,Mulcahy,anne,M,59,F,0,0,0,Healthcare,Biotechnology and Drugs,-0.912473273,19800,12,0,8400,100,0.988,0,1500,7000,9600,300,1000,2300,5600,0,2000,1000
-1,5981853,JNJ,Johnson & Johnson,Lindquist,susan,,62,F,0,0,0,Healthcare,Biotechnology and Drugs,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,7785451,JNJ,Johnson & Johnson,Davis,ian,,60,M,0,0,0,Healthcare,Biotechnology and Drugs,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
3784660364,170444,JPM,JP Morgan Chase & Co,Dimon,james,,55,M,1,1,0,Financial,Money Center Banks,-0.563732031,653900,198,0,345100,55300,0.862,114000,85200,61100,109700,35000,30800,144800,45600,24500,123000,35700
5533279286,8391168,JPM,JP Morgan Chase & Co,Bell,james,A,63,M,0,0,0,Financial,Money Center Banks,-1.046600562,81784,25,0,49450,3000,0.943,699.95,5122.9,4280.6,37544.55,25224,8912,8000,28050,2000,10000,5150
2268642022,406344,JPM,JP Morgan Chase & Co,Raymond,lee,R,73,M,0,0,0,Financial,Money Center Banks,0.487735173,26990,8,0,490,1500,0.246,0,0,0,0,0,25000,2500,0,16990,1000,0
2758914037,554630,JPM,JP Morgan Chase & Co,Jackson,laban,P,68,M,0,0,0,Financial,Money Center Banks,0.660631206,49100,36,0,2750,19900,0.121,0,9200,10000,6000,4800,4500,3900,6000,11800,7500,8300
2367675074,554619,JPM,JP Morgan Chase & Co,Crown,james,S,58,M,0,0,0,Financial,Money Center Banks,-0.749294452,795769,222,0,613290,47000,0.929,33500,63000,84200,NA,88650,230100,233670,49450,51000,140900,48200
2819932476,179805,JPM,JP Morgan Chase & Co,Weldon,william,C,63,M,0,0,0,Financial,Money Center Banks,0.967413339,96796,39,0,0,57950,0,4570,17780,9040,36708,14018,10180,9500,4900,3300,5400,7300
53145078456,188607,JPM,JP Morgan Chase & Co,Bowles,crandall,C,64,F,0,0,0,Financial,Money Center Banks,-0.778206312,971210.17,396,0,453006.99,5973.96,0.987,272050,122950,53100,172080.22,34000,104346.95,121873,90700,58425,114123,104150
2397711513,2120998,JPM,JP Morgan Chase & Co,Burke,stephen,B,53,M,0,0,0,Financial,Money Center Banks,0.389986068,432250,127,0,88020,211650,0.294,38100,60350,69400,99950,103900,31200,53750,35100,8550,39050,24850
5643886352,161604,JPM,JP Morgan Chase & Co,Cote,david,M,59,M,0,0,0,Financial,Money Center Banks,0.451966882,71619.81,13,0,0,10600,0,10000,7000,9215.35,6614.7,9301.37,10276.83,6100,2500,2000,4000,4100
4105323466,9475624,JPM,JP Morgan Chase & Co,Flynn,timothy,Patrick,55,M,0,0,0,Financial,Money Center Banks,-0.373853129,38951,8,0,9300,2300,0.802,5729,8355,5500,9100,4500,1750,5000,1000,4600,2000,2300
-1,546655,JPM,JP Morgan Chase & Co,Futter,ellen,,62,F,0,0,0,Financial,Money Center Banks,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2997015046,182927,JWN,Nordstrom Inc,nordstrom,erik,b,48,M,0,0,0,Services,Retail (Apparel),0.795459015,500,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2997014903,182929,JWN,Nordstrom Inc,nordstrom,peter,e,50,M,0,0,0,Services,Retail (Apparel),0.795459015,500,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2544797509,608232,JWN,Nordstrom Inc,hernandez,enrique,,56,M,0,1,0,Services,Retail (Apparel),0.199310424,64550,26,0,26300,35750,0.424,25000,2000,5000,0,0,0,8050,3250,0,5800,3500
55261937010,170145,JWN,Nordstrom Inc,campbell,phyllis,j,60,F,0,0,0,Services,Retail (Apparel),-0.753306027,47474,40,0,15550,2200,0.876,0,4250,750,2700,18428,13316,10750,500,500,6500,1000
2556794556,23462422,JWN,Nordstrom Inc,miller,robert,g,67,M,0,0,0,Services,Retail (Apparel),0.309719628,205306.22,75,0,22229,162627.22,0.12,26500,19350,71600,48700,3748.1,22879.12,25900,20729.12,4000,14000,22029.12
4021299720,298178,JWN,Nordstrom Inc,satre,philip,g,62,M,0,0,0,Services,Retail (Apparel),-0.152913986,132550.74,73,0,70453.41,49750,0.586,21788.42,15575.91,10603.41,7000,29100,8500,41800,12800,9600,34600,8100
3744271909,554898,JWN,Nordstrom Inc,walter,robert,d,66,M,0,0,0,Services,Retail (Apparel),0.776514508,318607.95,73,0,0,0,NA,NA,11156.8,28589.03,11472.82,56200,164600,28600,24000,108300,38000,14500
53259174786,1498572,JWN,Nordstrom Inc,winter,alison,a,65,F,0,0,0,Services,Retail (Apparel),0.42461302,3777.5,6,0,0,1000,0,2500,0,0,0,0,27.5,0,0,0,0,0
5442818664,3293747,JWN,Nordstrom Inc,turner,brian,kevin,46,M,0,0,0,Services,Retail (Apparel),0.641017645,113968.52,8,0,1000,14490,0.065,60,130,11159.26,19983.84,42900.3,37235.16,1000,0,7490,1000,0
-1,182925,JWN,Nordstrom Inc,nordstrom,blake,,51,M,1,0,0,Services,Retail (Apparel),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,36566282,JWN,Nordstrom Inc,ebanks,michelle,,50,F,0,0,0,Services,Retail (Apparel),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4122351238,1570528,K,Kellogg Company,bryant,john,a,47,M,1,0,0,Consumer/Non-Cyclical,Food Processing,-0.239572918,17468,5,0,1500,1000,0.6,0,0,0,500,2000,14968,6000,0,500,5500,1000
3184122575,600850,K,Kellogg Company,jenness,james,m,66,M,0,1,0,Consumer/Non-Cyclical,Food Processing,0.08261912,16000,4,0,2000,3000,0.4,1000,3000,5000,0,0,5000,1000,4000,0,1000,2000
2839943823,179383,K,Kellogg Company,dillon,john,t,73,M,0,0,0,Consumer/Non-Cyclical,Food Processing,0.680382923,161705,18,0,1000,7500,0.118,16782,12933,1000,0,0,116400,3500,1000,67000,1500,1000
4691075550,561867,K,Kellogg Company,gund,gordon,,73,M,0,0,0,Consumer/Non-Cyclical,Food Processing,0.499217811,2061695.56,238,0,64050,692900,0.085,67000,1045000,165900,128350,116695.56,144900,86300,26250,41250,58050,49700
54929325865,600852,K,Kellogg Company,Johnson,dorothy,A,71,F,0,0,0,Consumer/Non-Cyclical,Food Processing,0.919820858,32050,46,0,250,32950,0.008,600,4750,4450,350,6100,5350,500,3900,1000,750,3650
2712891357,703278,K,Kellogg Company,zabriskie,john,l,72,M,0,0,0,Consumer/Non-Cyclical,Food Processing,0.762728494,16950,10,0,1000,10950,0.084,0,0,0,0,0,0,1200,1000,3750,2200,1000
2523786147,154400,K,Kellogg Company,knauss,donald,r,61,M,0,0,0,Consumer/Non-Cyclical,Food Processing,-0.554404837,46225,4,0,30000,2000,0.938,350,2800,1575,3500,24300,11200,4500,5000,0,2500,5000
54130331156,592190,K,Kellogg Company,korologos,ann,mclaughlin,70,F,0,0,0,Consumer/Non-Cyclical,Food Processing,0.791560118,89550,52,0,3500,73550,0.045,18800,5000,2500,39000,12500,11750,15300,23350,10750,12500,9550
4677068499,4943537,K,Kellogg Company,speirn,sterling,k,64,M,0,0,0,Consumer/Non-Cyclical,Food Processing,-1.230594463,44750,28,0,36750,500,0.987,0,0,150,4000,29200,9900,18100,2000,2500,4400,11200
-1,9426744,K,Kellogg Company,rebolledo,rogelio,,67,M,0,0,0,Consumer/Non-Cyclical,Food Processing,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4928320275,26050635,KBR,KBR,utt,william,p,54,M,1,1,0,Capital Goods,Construction Services,0.818069843,60488,9,0,0,10500,0,0,13224,11392,4992,11984,18896,8000,3500,2500,8000,1500
3758336265,302625,KBR,KBR,curtiss,jeffrey,e,63,M,0,0,0,Capital Goods,Construction Services,0.831745698,43590.32,29,0,1000,27450,0.035,4000,6000,1990.32,20000,0,0,7500,11100,3500,2000,1000
2442757166,282183,KBR,KBR,slater,richard,j,65,M,0,0,0,Capital Goods,Construction Services,0.037250573,9148,3,0,0,1500,0,3648,500,0,0,0,0,1000,0,500,500,500
4022273274,551934,KBR,KBR,huff,john,rossman,66,M,0,0,0,Capital Goods,Construction Services,1.002740869,113799,25,0,0,45399,0,0,0,2500,2000,1000,102500,4300,1999,59500,4500,1500
2543795723,5663834,KBR,KBR,moore,jack,b,59,M,0,0,0,Capital Goods,Construction Services,0.740428639,129400,12,0,2400,2500,0.49,0,0,0,0,2400,122000,3400,1000,60000,1000,3400
-1,303536,KBR,KBR,carroll,loren,,68,M,0,0,0,Capital Goods,Construction Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,565169,KBR,KBR,blount,w,,74,M,0,0,0,Capital Goods,Construction Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,7434830,KBR,KBR,lyles,lester,,65,M,0,0,0,Capital Goods,Construction Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4694071487,562644,KELYA,Kelly Services,adderley,terence,e,78,M,0,1,0,Services,Business Services,0.595623957,458950,112,0,27350,209930,0.115,12000,6000,26300,47600,27700,130730,29150,11300,65650,24150,17450
4068312528,282671,KELYA,Kelly Services,camden,carl,t,58,M,1,0,0,Services,Business Services,-0.423919511,29295,13,0,7500,2400,0.758,3885,1540,3005,6705,6600,5760,2250,4600,0,2250,0
2917984315,554621,KELYA,Kelly Services,fay,maureen,a,77,M,0,0,0,Services,Business Services,-0.048342853,600,4,0,0,0,NA,0,0,100,0,0,0,250,0,0,250,0
54654059037,24883806,KELYA,Kelly Services,murphy,leslie,a,60,F,0,0,0,Services,Business Services,-0.216219403,19450,18,0,9150,3550,0.72,4900,2000,6150,2100,600,1500,2000,500,250,1750,0
52455750482,9405687,KELYA,Kelly Services,dutton,jane,e,59,F,0,0,0,Services,Business Services,-1.330529811,1181,14,0,825,0,1,0,0,200,625,0,356,356,560,0,0,0
3426181088,777239,KELYA,Kelly Services,parfet,donald,r,59,M,0,0,0,Services,Business Services,-0.702050678,18100,25,0,16300,2300,0.876,1000,3000,2400,8350,2550,0,4850,1250,4600,6600,2350
3160093258,21921871,KELYA,Kelly Services,larkin,terrence,b,57,M,0,0,0,Services,Business Services,0.794026993,3950,8,0,0,3650,0,0,0,1000,0,1000,0,0,0,2650,0,2650
5724228442,2862736,KELYA,Kelly Services,Mallett,conrad,L,58,M,0,0,0,Services,Business Services,-0.916800483,28820,38,0,22570,775,0.967,2010,4720,3250,8540,1825,5050,10325,5000,2250,5000,0
-1,657477,KELYA,Kelly Services,white,b,,64,M,0,0,0,Services,Business Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,62728598,KELYA,Kelly Services,Saburi,toshio,,63,M,0,0,0,Services,Business Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,100655150,KELYA,Kelly Services,Adderley,carol,,52,F,0,0,0,Services,Business Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
55764466662,170442,KEY,KeyCorp,mooney,beth,e,56,F,1,1,0,Financial,Regional Banks,0.0368138,58140,43,0,28800,13250,0.685,4565,11265,7065,15745,11070,5430,5250,7550,7000,3250,7250
5764401430,329430,KEY,KeyCorp,stevens,thomas,c,62,M,0,0,0,Financial,Regional Banks,-0.285645513,49418.39,58,0,35400,6250,0.85,3583.39,1930,11640,11110,13570,4615,5500,4750,3500,3000,5750
2626836481,74468,KEY,KeyCorp,gorman,christopher,marrott,49,M,0,0,0,Financial,Regional Banks,0.794499364,17450,29,0,500,10300,0.046,0,5500,1250,3050,500,6550,6750,250,8050,5500,2250
5764737420,286189,KEY,KeyCorp,bares,william,g,71,M,0,0,0,Financial,Regional Banks,0.770019731,20800,13,0,0,12050,0,7250,4550,1000,0,0,0,6000,1000,3000,5000,2000
5442811463,175267,KEY,KeyCorp,cutler,alexander,m,60,M,0,0,0,Financial,Regional Banks,0.623759665,669024.54,157,0,112975,315345.56,0.264,15553.56,53556.51,30963.24,153865.22,166226.01,224610,48010,14350,83345.56,33800,18250
4094310714,22000430,KEY,KeyCorp,dallas,h,james,53,M,0,0,0,Financial,Regional Banks,-0.034197588,15950,7,0,2000,2800,0.417,0,1600,0,1000,5900,7150,4800,0,0,1300,500
55764426387,612047,KEY,KeyCorp,cartwright,carol,a,70,F,0,0,0,Financial,Regional Banks,0.384947719,11285,51,0,2525,7635,0.249,1350,2050,2400,0,600,0,3700,700,200,3750,850
5764428013,658071,KEY,KeyCorp,sanford,bill,r,68,M,0,0,0,Financial,Regional Banks,0.81069314,204398,104,0,4950,149238,0.032,4000,60000,2625,2300,26200,51450,49250,13493,53300,49800,11493
54122339679,8004837,KEY,KeyCorp,manos,kristen,l,52,F,0,0,0,Financial,Regional Banks,-0.997037544,7200,8,0,4500,100,0.978,0,0,0,1000,100,3500,3600,3500,0,4500,2600
5764408079,22308815,KEY,KeyCorp,carrabba,joseph,a,59,M,0,0,0,Financial,Regional Banks,0.101720659,47250,8,0,5000,5000,0.5,250,0,5300,8400,11200,21500,3500,0,5500,3500,3500
55533279730,173437,KEY,KeyCorp,gillis,ruth,ann,57,F,0,0,0,Financial,Regional Banks,-0.357725729,135471.27,82,0,43974,27214,0.618,4403.92,12525.18,22577.99,23992.07,25629.94,41476.87,36750,13100,8750,20000,12000
53301162449,22923971,KEY,KeyCorp,gile,betsy,r,--,F,0,0,0,Financial,Regional Banks,NA,1450,1,0,0,0,NA,0,0,0,0,350,0,0,0,0,0,0
53160099915,43933972,KEY,KeyCorp,snyder,barbara,r,--,F,0,0,0,Financial,Regional Banks,-0.090112428,10625,16,0,5750,4250,0.575,0,0,0,1250,8250,1125,4500,3000,0,5000,1000
4148349082,286191,KEY,KeyCorp,cooley,charles,p,56,M,0,0,0,Financial,Regional Banks,1.039516078,31726,40,0,0,23551,0,400,0,1325,3500,13151,13350,1700,5800,8750,4800,4250
3779426631,4867175,KEY,KeyCorp,gisel,william,g,59,M,0,0,0,Financial,Regional Banks,0.925521813,6150,6,0,0,1950,0,0,0,0,300,2100,2000,0,1200,0,200,0
5764470670,163335,KEY,KeyCorp,hipple,richard,j,59,M,0,0,0,Financial,Regional Banks,0.967330308,50336.1,64,0,500,23436.1,0.021,0,650,1100,4075,15406.1,26605,3725,2250,21020.1,5125,9000
-1,182854,KEY,KeyCorp,campbell,edward,,62,M,0,0,0,Financial,Regional Banks,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,971593,KEY,KeyCorp,menasce,eduardo,,66,M,0,0,0,Financial,Regional Banks,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
55533280099,616556,KFT,Kraft Foods Inc,Rosenfeld,irene,,58,F,1,1,0,Consumer/Non-Cyclical,Food Processing,0.670834421,80181.24,1,0,0,500,0,9923.04,10824.99,5000,18327.92,23609.78,12495.51,0,0,0,0,0
53723256721,262255,KFT,Kraft Foods Inc,Juliber,lois,D,63,F,0,0,0,Consumer/Non-Cyclical,Food Processing,-0.797742914,3000,3,0,3000,0,1,0,0,0,0,1000,0,1000,0,2000,1000,2000
3110061996,785375,KFT,Kraft Foods Inc,Reynolds,fredric,G,61,M,0,0,0,Consumer/Non-Cyclical,Food Processing,-1.305496096,33300,6,0,8300,0,1,0,29000,0,2300,0,0,2000,2300,4000,0,0
52397713606,626881,KFT,Kraft Foods Inc,Hart,myra,Maloney,72,F,0,0,0,Consumer/Non-Cyclical,Food Processing,-1.178064365,1700,4,0,1700,0,1,200,500,1000,0,0,0,0,0,500,0,0
3246160305,186187,KFT,Kraft Foods Inc,Ketchum,mark,D,62,M,0,0,0,Consumer/Non-Cyclical,Food Processing,-0.942935258,9500,2,0,0,2000,0,0,2000,1000,0,0,2250,2000,0,0,2000,0
2502761112,191360,KFT,Kraft Foods Inc,McDonald,mackey,J,65,M,0,0,0,Consumer/Non-Cyclical,Food Processing,0.048154432,41150,33,0,17200,14450,0.543,4500,6700,4000,17700,500,7000,3750,12100,11100,6100,6500
2388700398,133368022,KFT,Kraft Foods Inc,Henry,peter,B,42,M,0,0,0,Consumer/Non-Cyclical,Food Processing,-1.561610034,2000,2,0,2000,0,1,0,0,0,2000,0,0,0,2000,0,0,0
4086315529,2989250,KFT,Kraft Foods Inc,Mesquita,jorge,S,51,M,0,0,0,Consumer/Non-Cyclical,Food Processing,NA,13660.04,0,0,0,0,NA,0,0,0,9159.95,3333.4,1166.69,0,0,0,0,0
4130337316,318097,KFT,Kraft Foods Inc,Lundgren,terry,J,60,M,0,0,0,Consumer/Non-Cyclical,Food Processing,0.284914744,76650,17,0,6100,8800,0.409,3000,7500,17100,12300,11000,20000,4000,2000,7650,2000,3350
-1,567588,KFT,Kraft Foods Inc,Pope,john,,62,M,0,0,0,Consumer/Non-Cyclical,Food Processing,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,2927792,KFT,Kraft Foods Inc,van,jean-francois,,51,M,0,0,0,Consumer/Non-Cyclical,Food Processing,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2781923523,283861,KMB,Kimberly-Clark Corp,falk,thomas,j,53,M,1,1,0,Consumer/Non-Cyclical,Personal and Household Prods.,1.02622088,8600,6,0,0,6100,0,500,0,500,500,2000,5000,2500,5000,0,500,5000
4079302840,347331,KMB,Kimberly-Clark Corp,shapiro,marc,j,64,M,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,0.357618482,170585.55,86,0,36490,45400,0.446,33691.76,29491.49,1500,16800,21500,3500,31500,20850,22690,12500,19250
2537790406,261980,KMB,Kimberly-Clark Corp,alm,john,r,66,M,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,0.832874747,31810.6,6,0,2000,11500,0.148,5248.66,14495.3,2914.64,0,0,0,2000,0,2000,2000,0
3184122575,600850,KMB,Kimberly-Clark Corp,jenness,james,m,66,M,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,0.08261912,16000,4,0,2000,3000,0.4,1000,3000,5000,0,0,5000,1000,4000,0,1000,2000
4980349145,552205,KMB,Kimberly-Clark Corp,bergstrom,john,f,65,M,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,0.529767743,92212.19,173,0,22250,46987.19,0.321,11332.19,3050,16000,16250,13200,14300,4720,5450,2950,350,6700
3142075183,255057,KMB,Kimberly-Clark Corp,decherd,robert,w,61,M,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,0.201422732,59150,81,0,40650,18000,0.693,0,0,0,0,0,0,45650,1750,6250,41750,9000
52460753721,589685,KMB,Kimberly-Clark Corp,rice,linda,johnson,54,F,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,-1.090026907,139486,57,0,129136,750,0.994,8500,5500,10786,60100,7000,600,5000,41636,4500,6800,16236
52585814316,649237,KMB,Kimberly-Clark Corp,jemison,mae,c,55,F,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,-1.580466208,3500,4,0,1500,0,1,0,0,0,1000,500,2000,2000,1000,500,0,500
3304160543,4457942,KMB,Kimberly-Clark Corp,bru,abelardo,e,63,M,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,-0.622171971,2200,1,0,1000,0,1,200,0,0,1500,500,0,0,0,1000,0,1000
4642043730,28845323,KMB,Kimberly-Clark Corp,read,ian,c,58,M,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,0.173964781,70790.48,18,0,8800,16500,0.348,0,4000,4500,7800,15743.6,36663.48,17000,3300,14500,16000,4500
53197131541,604852,KMB,Kimberly-Clark Corp,karch,nancy,j,64,F,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,-1.03145513,18700,14,0,9750,0,1,100,7750,1000,1000,1100,3750,2500,2500,1000,2500,2500
-1,2000599,KMB,Kimberly-Clark Corp,garcia,fabian,,52,M,0,0,0,Consumer/Non-Cyclical,Personal and Household Prods.,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4655059395,179864,KMI,Kinder Morgan,kinder,richard,d,67,M,1,1,0,Utilities,Natural Gas Utilities,0.896240502,1581847.39,270,0,19891,719780.37,0.027,290725.54,NA,89344,172850,92598.02,182500,183905.77,83835,113617.33,106038.08,24988
3787825780,195620,KMI,Kinder Morgan,shaper,c,park,43,M,0,0,0,Utilities,Natural Gas Utilities,0.849190199,114250,15,0,750,13000,0.055,0,7000,0,250,6500,100500,3250,0,55000,750,0
3165115272,22260484,KMI,Kinder Morgan,kean,steven,j,50,M,0,0,0,Utilities,Natural Gas Utilities,0.360583183,49299.3,48,0,8750,19805,0.306,6866.3,2480,3600,2500,0,2500,14750,8300,1500,12750,1700
4772174945,116333461,KMI,Kinder Morgan,Miller,michael,,53,M,0,0,0,Utilities,Natural Gas Utilities,0.905640252,322601,74,0,11800,279426,0.041,1850,4250,2900,182100,94950,32250,8150,87350,29500,36150,0
